"startzeit","endzeit","messstelle","messwert","messstationId","indikator"
2024-09-23 16:00:00,2024-09-24 16:00:00,"Weinfelden, Berufsbildungszentrum","6.45","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-24 16:00:00,2024-09-25 16:00:00,"Konstanz, Wallgutstrasse","6.67","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-24 16:00:00,2024-09-25 16:00:00,"Weinfelden, Berufsbildungszentrum","8.29","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-25 16:00:00,2024-09-26 16:00:00,"Konstanz, Wallgutstrasse","6.16","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-25 16:00:00,2024-09-26 16:00:00,"Weinfelden, Berufsbildungszentrum","7.74","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-26 16:00:00,2024-09-27 16:00:00,"Konstanz, Wallgutstrasse","2.90","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-26 16:00:00,2024-09-27 16:00:00,"Weinfelden, Berufsbildungszentrum","4.66","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-27 16:00:00,2024-09-28 16:00:00,"Konstanz, Wallgutstrasse","2.57","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-27 16:00:00,2024-09-28 16:00:00,"Weinfelden, Berufsbildungszentrum","4.28","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-28 16:00:00,2024-09-29 16:00:00,"Konstanz, Wallgutstrasse","4.21","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-28 16:00:00,2024-09-29 16:00:00,"Weinfelden, Berufsbildungszentrum","5.57","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-29 16:00:00,2024-09-30 16:00:00,"Konstanz, Wallgutstrasse","5.20","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
